sha256,source_count,source_type,filename,extension,source_path
4fab5787b99d200ac86cb5fadb027bbc690e5d5411dc2fc5ebbfc0f03b1a625b,3,archive_member,NC 8.docx,.docx,NSMQ2020.zip::NC 8.docx
6858f679229f647b5152c8527c686b67bbcd1623034b7aaa94360f5f6f53cc09,3,loose_file,NC 9.docx,.docx,SMQ BIBLES\NSMQ2020\CHEMISTRY\NC 9.docx
6858f679229f647b5152c8527c686b67bbcd1623034b7aaa94360f5f6f53cc09,3,loose_file,NC 9.docx,.docx,SMQ BIBLES\NSMQ 2020\Chemistry\NC 9.docx
6858f679229f647b5152c8527c686b67bbcd1623034b7aaa94360f5f6f53cc09,3,archive_member,NC 9.docx,.docx,NSMQ2020.zip::NC 9.docx
9d24187f0f8021f43d037de7a8d1403245a8e3f03193751a1755c041ad88f889,3,loose_file,PROBLEM OF THE DAY-2020.docx,.docx,SMQ BIBLES\NSMQ2020\CHEMISTRY\PROBLEM OF THE DAY-2020.docx
9d24187f0f8021f43d037de7a8d1403245a8e3f03193751a1755c041ad88f889,3,loose_file,PROBLEM OF THE DAY-2020.docx,.docx,SMQ BIBLES\NSMQ 2020\BIOLOGY\PROBLEM OF THE DAY-2020.docx
9d24187f0f8021f43d037de7a8d1403245a8e3f03193751a1755c041ad88f889,3,archive_member,PROBLEM OF THE DAY-2020.docx,.docx,NSMQ2020.zip::PROBLEM OF THE DAY-2020.docx
55c8b08b6f335cd0051c269cb3e921a09c337d19c13026ccd5cdb189b175ecad,3,loose_file,NSMQ 2020 Mathematics One-Eighth .docx,.docx,SMQ BIBLES\NSMQ2020\MATHEMATICS\NSMQ 2020 Mathematics One-Eighth .docx
55c8b08b6f335cd0051c269cb3e921a09c337d19c13026ccd5cdb189b175ecad,3,loose_file,NSMQ 2020 Mathematics One-Eighth .docx,.docx,SMQ BIBLES\NSMQ 2020\Mathematics_\NSMQ 2020 Mathematics One-Eighth .docx
55c8b08b6f335cd0051c269cb3e921a09c337d19c13026ccd5cdb189b175ecad,3,archive_member,NSMQ 2020 Mathematics One-Eighth .docx,.docx,NSMQ2020.zip::NSMQ 2020 Mathematics One-Eighth .docx
38184876d6ab996d68d59ea39cb9eda658a3f9e913af20c4c8c2013dbfcf79a1,3,loose_file,NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx,.docx,SMQ BIBLES\NSMQ2020\MATHEMATICS\NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx
38184876d6ab996d68d59ea39cb9eda658a3f9e913af20c4c8c2013dbfcf79a1,3,loose_file,NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx,.docx,SMQ BIBLES\NSMQ 2020\Mathematics_\NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx
38184876d6ab996d68d59ea39cb9eda658a3f9e913af20c4c8c2013dbfcf79a1,3,archive_member,NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx,.docx,NSMQ2020.zip::NSMQ 2020 Mathematics One-Eighth to Finals POTD.docx
5bc55300ce20dda5d56a522b106d236d0a5dccbf4feeed8d0bb5e43f70401bf6,3,loose_file,POTD - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ2020\PHYSICS\POTD - Physics 2020.docx
5bc55300ce20dda5d56a522b106d236d0a5dccbf4feeed8d0bb5e43f70401bf6,3,loose_file,POTD - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ 2020\Physics\POTD - Physics 2020.docx
5bc55300ce20dda5d56a522b106d236d0a5dccbf4feeed8d0bb5e43f70401bf6,3,archive_member,POTD - Physics 2020.docx,.docx,NSMQ2020.zip::POTD - Physics 2020.docx
2035421845fe3288f366de32fe0ffb81dfee31cc42549fb8ae0ab9fe52e3e3f7,3,loose_file,Round 1 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ2020\PHYSICS\Round 1 - Physics 2020.docx
2035421845fe3288f366de32fe0ffb81dfee31cc42549fb8ae0ab9fe52e3e3f7,3,loose_file,Round 1 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ 2020\Physics\Round 1 - Physics 2020.docx
2035421845fe3288f366de32fe0ffb81dfee31cc42549fb8ae0ab9fe52e3e3f7,3,archive_member,Round 1 - Physics 2020.docx,.docx,NSMQ2020.zip::Round 1 - Physics 2020.docx
11013df7642a551243b6465751b9f881e48f4d22050bc12d7141d1d276966d80,3,loose_file,Round 2 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ2020\PHYSICS\Round 2 - Physics 2020.docx
11013df7642a551243b6465751b9f881e48f4d22050bc12d7141d1d276966d80,3,loose_file,Round 2 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ 2020\Physics\Round 2 - Physics 2020.docx
11013df7642a551243b6465751b9f881e48f4d22050bc12d7141d1d276966d80,3,archive_member,Round 2 - Physics 2020.docx,.docx,NSMQ2020.zip::Round 2 - Physics 2020.docx
449e61669f65093fcc90022cbfe4a6118b163ca554f3ae3c8c85896c9ad22d60,3,loose_file,Round 4 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ2020\PHYSICS\Round 4 - Physics 2020.docx
449e61669f65093fcc90022cbfe4a6118b163ca554f3ae3c8c85896c9ad22d60,3,loose_file,Round 4 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ 2020\Physics\Round 4 - Physics 2020.docx
449e61669f65093fcc90022cbfe4a6118b163ca554f3ae3c8c85896c9ad22d60,3,archive_member,Round 4 - Physics 2020.docx,.docx,NSMQ2020.zip::Round 4 - Physics 2020.docx
42a856a825371b4676b69018f3d7bb3da43398430b6323a9b2ec2d7604bafe42,3,loose_file,Round 5 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ2020\PHYSICS\Round 5 - Physics 2020.docx
42a856a825371b4676b69018f3d7bb3da43398430b6323a9b2ec2d7604bafe42,3,loose_file,Round 5 - Physics 2020.docx,.docx,SMQ BIBLES\NSMQ 2020\Physics\Round 5 - Physics 2020.docx
42a856a825371b4676b69018f3d7bb3da43398430b6323a9b2ec2d7604bafe42,3,archive_member,Round 5 - Physics 2020.docx,.docx,NSMQ2020.zip::Round 5 - Physics 2020.docx
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,loose_file,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 1 - 10.docx
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,loose_file,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 1 - 10.docx
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,loose_file,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 1 - 10.docx
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,loose_file,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 38-47.docx
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,loose_file,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 38-47.docx
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,loose_file,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 38-47.docx
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,loose_file,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 48-57.docx
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,loose_file,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 48-57.docx
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,loose_file,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 48-57.docx
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\PROBLEM OF THE DAY.doc
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\PROBLEM OF THE DAY.doc
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\PROBLEM OF THE DAY.doc
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\ROUND1.doc
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\ROUND1.doc
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\ROUND1.doc
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\ROUND2.doc
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\ROUND2.doc
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\ROUND2.doc
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12\PROBLEM OF THE DAY.doc
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\PROBLEM OF THE DAY.doc
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\PROBLEM OF THE DAY.doc
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12\ROUND1.doc
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\ROUND1.doc
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\ROUND1.doc
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\PROBLEM OF THE DAY.doc
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\PROBLEM OF THE DAY.doc
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\PROBLEM OF THE DAY.doc
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\ROUND1.doc
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\ROUND1.doc
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\ROUND1.doc
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\ROUND2.doc
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\ROUND2.doc
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\ROUND2.doc
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\PROBLEM OF THE DAY.doc
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\PROBLEM OF THE DAY.doc
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\PROBLEM OF THE DAY.doc
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\ROUND1.doc
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\ROUND1.doc
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,loose_file,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\ROUND1.doc
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\ROUND2.doc
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\ROUND2.doc
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,loose_file,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\ROUND2.doc
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,loose_file,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\problem of the day.doc
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,loose_file,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\problem of the day.doc
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,loose_file,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\problem of the day.doc
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\ROUND 1.doc
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 1.doc
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 1.doc
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\ROUND 2.doc
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 2.doc
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 2.doc
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\PROBLEM OF THE DAY.doc
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\PROBLEM OF THE DAY.doc
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\PROBLEM OF THE DAY.doc
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\ROUND 1.doc
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 1.doc
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 1.doc
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\ROUND 2.doc
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 2.doc
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 2.doc
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\PROBLEM OF THE DAY.doc
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\PROBLEM OF THE DAY.doc
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\PROBLEM OF THE DAY.doc
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\ROUND 1.doc
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 1.doc
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 1.doc
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\ROUND 2.doc
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 2.doc
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 2.doc
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\PROBLEM OF THE DAY.doc
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\PROBLEM OF THE DAY.doc
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\PROBLEM OF THE DAY.doc
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\ROUND 1.doc
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 1.doc
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 1.doc
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\ROUND 2.doc
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 2.doc
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 2.doc
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,loose_file,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST2\Round 2.doc
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,loose_file,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST2 GA\Round 2.doc
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,loose_file,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST2\Round 2.doc
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20\PROBLEM OF THE DAY.doc
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\PROBLEM OF THE DAY.doc
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\PROBLEM OF THE DAY.doc
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20\ROUND 1.doc
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\ROUND 1.doc
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,loose_file,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\ROUND 1.doc
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21\PROBLEM OF THE DAY.doc
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21 FA\PROBLEM OF THE DAY.doc
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,loose_file,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST21\PROBLEM OF THE DAY.doc
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21\ROUND 2.doc
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21 FA\ROUND 2.doc
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,loose_file,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST21\ROUND 2.doc
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,loose_file,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\PROBLEM OF THE DAY.docx
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,loose_file,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\PROBLEM OF THE DAY.docx
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,loose_file,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\PROBLEM OF THE DAY.docx
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,loose_file,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\ROUND 1.docx
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,loose_file,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\ROUND 1.docx
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,loose_file,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\ROUND 1.docx
37e5781e058cae642c56b3f4592479608fa00419f41a036f381f75e63c02ab75,3,loose_file,ROUND 2.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\ROUND 2.docx
37e5781e058cae642c56b3f4592479608fa00419f41a036f381f75e63c02ab75,3,loose_file,ROUND 2.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\ROUND 2.docx
